season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2019,REG,14,Stefon Diggs,WR,MIN,3.834444444,2.353326027,14.66333333,63.4593191,6,9,66.66666667,92,0,2.271666667,1.689466339,0.582200328,00-0031588,Stefon,Diggs,14,S.Diggs
2019,REG,14,Robby Anderson,WR,NYJ,3.675454545,2.618529071,17.22272727,48.05570352,7,11,63.63636364,117,1,5.824285714,5.887923303,-0.063637589,00-0032688,Robby,Anderson,11,Ro.Anderson
2019,REG,14,Odell Beckham,WR,CLE,3.526,2.20125142,16.55,38.63211951,2,5,40,39,0,5.91,4.472755071,1.437244929,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,14,Sammy Watkins,WR,KC,3.32625,3.165371147,7.9375,29.05513612,4,8,50,50,0,3.895,4.615449755,-0.720449755,00-0031325,Samuel,Watkins,14,S.Watkins
2019,REG,14,Jason Witten,TE,DAL,2.67,2.70265802,5.355714286,7.864649982,5,7,71.42857143,37,0,1.732,2.161301054,-0.429301054,00-0022127,Christopher,Witten,82,J.Witten
2019,REG,15,Nick Vannett,TE,PIT,9.84,5.739029769,2.246666667,4.638199773,5,6,83.33333333,40,0,6.03,5.042712024,0.987287976,00-0032394,Nicholas,Vannett,88,N.Vannett
2019,REG,15,Cooper Kupp,WR,LAR,9.648,4.145689324,4.053333333,7.506636212,6,6,100,41,1,3.515,4.106023566,-0.591023566,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,15,Robert Woods,WR,LAR,8.774444444,4.292393763,7.044444444,19.5691092,4,9,44.44444444,17,0,4.44,5.787831329,-1.347831329,00-0030431,Robert,Woods,17,R.Woods
2019,REG,15,Chris Godwin,WR,TB,7.8675,2.756394717,15.05,26.30946398,5,8,62.5,121,0,15.044,8.873055487,6.170944513,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,15,Corey Davis,WR,TEN,7.758333333,2.416326572,11.09,18.60478121,3,6,50,57,0,11.59,3.787248516,7.802751484,00-0033871,Corey,Davis,84,C.Davis
2019,REG,15,Greg Ward,WR,PHI,7.754444444,3.211921034,7.335555556,27.17096057,7,9,77.77777778,61,1,2.521428571,2.99254063,-0.471112059,00-0033733,Gregory,Ward,84,G.Ward
2019,REG,15,Cole Beasley,WR,BUF,7.728,3.614814918,9.621666667,23.42843229,1,6,16.66666667,6,0,1.01,1.173991752,-0.163991752,00-0029000,Cole,Beasley,10,C.Beasley
2019,REG,15,James Washington,WR,PIT,7.677,2.128849537,18.56909091,70.2818016,5,11,45.45454545,83,0,2.07,2.005123073,0.064876927,00-0034676,James,Washington,13,J.Washington
2019,REG,15,Christian Kirk,WR,ARI,7.664,4.972326462,6.15,19.85408058,4,5,80,33,0,5.14,6.712725685,-1.572725685,00-0034775,Christian,Kirk,13,C.Kirk
2019,REG,15,Tyler Higbee,TE,LAR,7.612,5.290280594,5.278571429,22.81005,12,14,85.71428571,111,0,5.5325,6.035624073,-0.503124073,00-0033110,Tyler,Higbee,89,T.Higbee
2019,REG,15,Odell Beckham,WR,CLE,7.483846154,2.998135985,10.87692308,52.82624127,8,13,61.53846154,66,0,0.77875,2.097668105,-1.318918105,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,15,Damiere Byrd,WR,ARI,7.408333333,3.83132671,7.076666667,27.41477273,6,6,100,86,0,7.256666667,2.764010761,4.492655906,00-0031868,Damiere,Byrd,14,D.Byrd
2019,REG,15,Curtis Samuel,WR,CAR,7.206,3.76612087,4.558571429,12.84001288,5,7,71.42857143,31,1,5.074,5.325021522,-0.251021522,00-0033282,Curtis,Samuel,10,C.Samuel
2019,REG,15,Isaiah Ford,WR,MIA,7.03,3.001881835,8.71,13.1139149,3,5,60,21,0,2.74,2.699008238,0.040991762,00-0033471,Isaiah,Ford,84,I.Ford
2019,REG,15,Diontae Johnson,WR,PIT,7.025714286,4.493649377,7.362857143,17.73388845,5,7,71.42857143,62,0,4.784,5.34564575,-0.56164575,00-0035216,Diontae,Johnson,18,D.Johnson
2019,REG,15,Zach Pascal,WR,IND,6.881666667,5.563261727,10,18.08427271,4,6,66.66666667,44,0,6.2675,6.219219036,0.048280964,00-0033251,Zachary,Pascal,14,Z.Pascal
2019,REG,15,Tyler Lockett,WR,SEA,6.87,3.918802993,12.89222222,40.07114242,8,9,88.88888889,120,1,5.69375,6.178223477,-0.484473477,00-0032211,Tyler,Lockett,16,T.Lockett
2019,REG,15,Keelan Cole,WR,JAX,6.645,3.467930378,13.71833333,38.31223236,3,6,50,76,0,9.856666667,11.31510127,-1.458434607,00-0033681,Keelan,Cole,84,K.Cole
2019,REG,15,John Brown,WR,BUF,6.643,2.672824428,13.885,56.34917414,7,10,70,99,0,2.215714286,2.877385702,-0.661671417,00-0031051,John,Brown,15,J.Brown
2019,REG,15,Anthony Miller,WR,CHI,6.639230769,2.512174218,13.01733333,42.26772881,9,15,60,118,1,3.452222222,3.981444654,-0.529222431,00-0034353,Anthony,Miller,17,A.Miller
2019,REG,15,Vyncint Smith,WR,NYJ,6.62,3.194324407,4.02,8.019150209,3,5,60,40,0,12.88,5.148983205,7.731016795,00-0034631,Vyncint,Smith,17,V.Smith
2019,REG,15,Austin Hooper,TE,ATL,6.49,2.072376945,4.963333333,11.10655279,3,6,50,20,0,8.29,11.15623331,-2.866233311,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,15,Mike Williams,WR,LAC,6.417777778,1.229509704,19.06,53.13303392,4,9,44.44444444,71,1,2.5475,1.457523515,1.089976485,00-0033536,Michael,Williams,81,M.Williams
2019,REG,15,T.Y. Hilton,WR,IND,6.41,2.012179284,10.91,29.59491229,4,9,44.44444444,25,0,1.31,2.631361847,-1.321361847,00-0029608,Eugene,Hilton,13,T.Hilton
2019,REG,15,Dallas Goedert,TE,PHI,6.34,4.059177798,5.45,13.45789777,5,6,83.33333333,55,0,8.05,7.549120405,0.500879595,00-0034351,Dallas,Goedert,88,D.Goedert
2019,REG,15,George Kittle,TE,SF,6.312307692,3.913444579,3.428235294,47.2361809,13,17,76.47058824,134,0,7.619230769,6.477016708,1.142214062,00-0033288,George,Kittle,85,G.Kittle
2019,REG,15,Albert Wilson,WR,MIA,6.282857143,3.585616785,7.72375,18.60640188,5,8,62.5,59,0,7.03,2.38898975,4.64101025,00-0030669,Albert,Wilson,15,A.Wilson
2019,REG,15,Jack Doyle,TE,IND,6.236666667,3.439977344,9.238,13.92187594,2,5,40,21,0,4.165,5.114354063,-0.949354063,00-0030181,John,Doyle,84,J.Doyle
2019,REG,15,Travis Kelce,TE,KC,6.171538462,2.875836155,11.26230769,44.09674116,11,13,84.61538462,142,0,2.360909091,2.927159094,-0.566250003,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,15,Jesse James,TE,DET,6.085,4.187082633,6.164,9.07885822,3,5,60,31,0,3.376666667,4.799030109,-1.422363443,00-0032135,Jesse,James,83,J.James
2019,REG,15,Russell Gage,WR,ATL,6.046666667,4.40550111,1.888333333,4.225562227,5,6,83.33333333,27,0,4.048,5.29973668,-1.25173668,00-0034411,Russell,Gage,83,R.Gage
2019,REG,15,Breshad Perriman,WR,TB,5.946,2.471592868,20.27166667,26.57824006,5,6,83.33333333,113,3,5.96,5.851306692,0.108693308,00-0032054,Breshad,Perriman,19,B.Perriman
2019,REG,15,Keenan Allen,WR,LAC,5.871111111,2.874207645,7.303,22.62041196,9,10,90,99,0,3.737777778,3.64556384,0.092213938,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,15,Steven Sims,WR,WAS,5.846,3.48232228,10.24272727,52.46077199,5,11,45.45454545,45,1,3.356,3.02718461,0.32881539,00-0034928,Steven,Sims,15,S.Sims
2019,REG,15,Julio Jones,WR,ATL,5.834,2.361410705,9.9625,74.31096856,13,20,65,134,2,3.248461538,2.525346489,0.723115049,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,15,Allen Robinson,WR,CHI,5.811538462,1.549587844,12.98285714,39.34539787,7,14,50,125,0,3.207142857,4.464570179,-1.257427322,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,15,Brandin Cooks,WR,LAR,5.791428571,3.652569769,11.5175,28.44002716,4,8,50,46,0,3.8775,4.382337948,-0.504837948,00-0031236,Brandin,Cooks,12,B.Cooks
2019,REG,15,Kenny Golladay,WR,DET,5.788571429,1.240352116,13.20571429,27.23068312,3,7,42.85714286,44,0,0.63,1.327714284,-0.697714284,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,15,Davante Adams,WR,GB,5.783846154,3.11884871,10.17846154,41.25588501,7,13,53.84615385,103,1,6.104285714,4.30975794,1.794527775,00-0031381,Davante,Adams,17,D.Adams
2019,REG,15,Tim Patrick,WR,DEN,5.65,2.904659155,4.26,10.79457014,3,7,42.85714286,26,0,5.27,2.957603528,2.312396472,00-0033375,Tim,Patrick,81,T.Patrick
2019,REG,15,Darren Waller,TE,LV,5.5875,2.385862848,9.302,61.34265365,8,10,80,122,0,6.17625,6.565763649,-0.389513649,00-0031610,Darren,Waller,83,D.Waller
2019,REG,15,O.J. Howard,TE,TB,5.584,2.389947957,7.835714286,11.98566528,4,7,57.14285714,46,0,5.005,4.358275355,0.646724645,00-0033879,O'Terrius,Howard,80,O.Howard
2019,REG,15,Jonnu Smith,TE,TEN,5.4475,4.345880385,5.274,7.373130155,5,5,100,60,0,6.726,4.070505269,2.655494731,00-0033858,Jonnu,Smith,81,J.Smith
2019,REG,15,Mohamed Sanu,WR,NE,5.411428571,1.751636226,9.91125,49.66800301,2,8,25,13,0,1.445,3.225217304,-1.780217304,00-0029632,Mohamed,Sanu,14,M.Sanu Sr.
2019,REG,15,Zach Ertz,TE,PHI,5.368571429,2.837797736,10.849,44.64976541,5,10,50,61,1,5.57,2.932091569,2.637908431,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,15,DeVante Parker,WR,MIA,5.35,1.402753564,14.66571429,30.91330663,4,7,57.14285714,72,2,-0.06,0.308641969,-0.368641969,00-0031547,DeVante,Parker,11,D.Parker
2019,REG,15,Jarvis Landry,WR,CLE,5.317142857,2.134177259,8.6875,25.96480741,5,8,62.5,23,0,-0.074,4.094701757,-4.168701757,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,15,A.J. Brown,WR,TEN,5.309230769,2.055039394,14.37692308,52.25779393,8,13,61.53846154,114,1,4.14625,2.991230094,1.155019906,00-0035676,Arthur,Brown,11,A.Brown
2019,REG,15,Tyreek Hill,WR,KC,5.224285714,2.325154273,10.02714286,21.14029275,5,7,71.42857143,67,2,2.104,2.094915429,0.009084571,00-0033040,Tyreek,Hill,10,T.Hill
2019,REG,15,Mike Gesicki,TE,MIA,5.14875,1.874304721,10.99625,26.48980698,4,8,50,47,0,2.64,2.336900702,0.303099298,00-0034829,Michael,Gesicki,88,M.Gesicki
2019,REG,15,Mark Andrews,TE,BAL,5.135,3.549880962,11.19857143,32.66113912,4,7,57.14285714,52,1,6.5975,5.689789717,0.907710283,00-0034753,Mark,Andrews,89,M.Andrews
2019,REG,15,Jason Witten,TE,DAL,5.062,3.048427168,6.11,23.76507196,4,5,80,36,1,3.78,3.15020034,0.62979966,00-0022127,Christopher,Witten,82,J.Witten
2019,REG,15,DeAndre Hopkins,WR,HOU,5.053333333,3.615685697,10.785,34.91279893,6,8,75,119,0,8.04,6.873642557,1.166357443,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,15,Robby Anderson,WR,NYJ,5.051666667,2.242331137,13.095,31.3464991,4,6,66.66666667,66,0,3.4075,5.535691229,-2.128191229,00-0032688,Robby,Anderson,11,Ro.Anderson
2019,REG,15,Stefon Diggs,WR,MIN,4.978333333,2.070207701,16.14,46.96183502,4,6,66.66666667,76,0,1.4075,1.351869253,0.055630747,00-0031588,Stefon,Diggs,14,S.Diggs
2019,REG,15,Danny Amendola,WR,DET,4.864166667,3.079590446,9.914615385,37.96800896,8,13,61.53846154,102,0,3.12,3.611657787,-0.491657787,00-0026035,Daniel,Amendola,80,D.Amendola
2019,REG,15,Will Fuller,WR,HOU,4.855714286,2.318798354,13.61714286,38.5707927,5,7,71.42857143,61,0,4.196,3.137277395,1.058722605,00-0033127,William,Fuller,15,W.Fuller
2019,REG,15,Larry Fitzgerald,WR,ARI,4.84,2.335765028,10.648,34.375,3,5,60,42,0,7.49,5.223741878,2.266258122,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,15,Terry McLaurin,WR,WAS,4.826,2.403010348,12.88,29.98556595,5,5,100,130,1,13.12,5.56248276,7.55751724,00-0035659,Terry,McLaurin,17,T.McLaurin
2019,REG,15,Julian Edelman,WR,NE,4.814,2.313816213,5.572,17.45176647,2,5,40,9,0,0.61,0.366494803,0.243505197,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,15,Tyler Boyd,WR,CIN,4.754285714,2.693604583,6.778571429,22.54585194,3,7,42.85714286,26,0,7.366666667,5.980404006,1.386262661,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,15,DaeSean Hamilton,WR,DEN,4.69,2.8588001,12.88,41.96199095,2,9,22.22222222,13,0,5.18,6.719368952,-1.539368952,00-0034370,DaeSean,Hamilton,17,D.Hamilton
2019,REG,15,Cameron Brate,TE,TB,4.438333333,1.816455735,11.88,18.17188558,3,7,42.85714286,33,0,1.446666667,2.743909245,-1.297242579,00-0031273,Cameron,Brate,84,C.Brate
2019,REG,15,Chris Conley,WR,JAX,4.31125,2.628502273,10.45625,38.93595234,4,8,50,49,2,5.765,6.069681719,-0.304681719,00-0032128,Christian,Conley,18,C.Conley
2019,REG,15,Sterling Shepard,WR,NYG,4.240909091,2.890338775,8.962727273,34.86332614,9,11,81.81818182,111,0,3.216666667,2.711332403,0.505334264,00-0032385,Sterling,Shepard,87,S.Shepard
2019,REG,15,Jamison Crowder,WR,NYJ,4.149,2.661547033,8.38,36.77638141,6,11,54.54545455,90,2,7.15,2.721057145,4.428942855,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,15,Alex Erickson,WR,CIN,4.14,2.218242026,5.92,14.0644303,1,5,20,6,0,11.32,9.573348848,1.746651152,00-0032543,Alex,Erickson,12,A.Erickson
2019,REG,15,Michael Thomas,WR,NO,4.119166667,2.267938362,8.984166667,53.23950617,12,12,100,128,1,1.885833333,3.017735023,-1.131901689,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,15,D.J. Moore,WR,CAR,3.662,3.655502053,13.58,65.57218735,8,12,66.66666667,113,0,5.45375,4.602297996,0.851452004,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,15,Tyler Eifert,TE,CIN,3.25,1.528499307,10.162,24.14235484,3,5,60,44,0,3.653333333,2.403092017,1.250241317,00-0030549,Tyler,Eifert,85,T.Eifert
2019,REG,15,Courtland Sutton,WR,DEN,2.916,1.990898995,8.262,29.90769231,4,10,40,79,0,15.26,9.974007356,5.285992644,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,16,Sammy Watkins,WR,KC,10.08666667,2.164542766,16.562,39.14996218,2,5,40,28,0,1.995,3.376544317,-1.381544317,00-0031325,Samuel,Watkins,14,S.Watkins
2019,REG,16,Jamison Crowder,WR,NYJ,9.24875,2.981612795,12.5725,47.72479241,4,8,50,60,0,7.1625,5.921341648,1.241158352,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,16,Tyler Higbee,TE,LAR,9.105,2.981320448,6.51,27.71499342,9,11,81.81818182,104,0,6.571111111,5.269943893,1.301167218,00-0033110,Tyler,Higbee,89,T.Higbee
2019,REG,16,Hunter Renfrow,WR,LV,7.76,4.752551614,3.908888889,28.78415971,7,9,77.77777778,107,1,11.19285714,8.325894182,2.866962961,00-0034983,Hunter,Renfrow,13,H.Renfrow
2019,REG,16,James Washington,WR,PIT,7.721428571,2.749280466,15.8,45.0881073,5,8,62.5,41,0,0.85,1.773118449,-0.923118449,00-0034676,James,Washington,13,J.Washington
2019,REG,16,Sterling Shepard,WR,NYG,7.385,3.647667461,10.945,21.06968686,6,6,100,76,1,1.721666667,1.66232378,0.059342886,00-0032385,Sterling,Shepard,87,S.Shepard
2019,REG,16,Mohamed Sanu,WR,NE,7.296,2.028816369,7.958,23.74530047,3,5,60,24,0,-0.016666667,1.872779293,-1.889445959,00-0029632,Mohamed,Sanu,14,M.Sanu Sr.
2019,REG,16,Steven Sims,WR,WAS,7.267,2.57133922,10.277,32.84645871,6,10,60,64,2,3.38,2.937851117,0.442148883,00-0034928,Steven,Sims,15,S.Sims
2019,REG,16,Terry McLaurin,WR,WAS,7.263333333,2.489599396,11.91222222,34.26553311,7,9,77.77777778,86,0,2.817142857,1.398166854,1.418976003,00-0035659,Terry,McLaurin,17,T.McLaurin
2019,REG,16,Kenny Stills,WR,HOU,7.055,3.856931198,10.39111111,44.87954698,5,9,55.55555556,57,0,4.194,4.129947207,0.064052793,00-0030085,Kenneth,Stills,12,K.Stills
2019,REG,16,D.J. Chark,WR,JAX,7.05,2.201068332,6.291428571,20.05099253,2,7,28.57142857,18,0,3.015,2.800403119,0.214596881,00-0034777,Darrell,Chark,17,D.Chark Jr.
2019,REG,16,Golden Tate,WR,NYG,7.012727273,3.424039391,8.796363636,31.04466119,6,11,54.54545455,96,0,4.961666667,2.656601073,2.305065594,00-0027891,Golden,Tate,15,G.Tate
2019,REG,16,Mike Gesicki,TE,MIA,6.91375,1.876333249,13.96166667,33.32869164,6,12,50,82,2,2.33,2.205567577,0.124432423,00-0034829,Michael,Gesicki,88,M.Gesicki
2019,REG,16,Tyler Lockett,WR,SEA,6.832857143,2.334583431,19.79,50.79755051,1,7,14.28571429,12,0,2.68,3.143569657,-0.463569657,00-0032211,Tyler,Lockett,16,T.Lockett
2019,REG,16,Travis Kelce,TE,KC,6.681111111,3.918710598,5.954444444,25.33566566,8,9,88.88888889,74,1,3.645,4.347903156,-0.702903156,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,16,Deebo Samuel,WR,SF,6.6375,3.43458758,2.166666667,5.816294573,4,6,66.66666667,31,0,7.6075,7.342546069,0.264953931,00-0035719,Tyshun,Samuel,19,D.Samuel
2019,REG,16,Brandin Cooks,WR,LAR,6.588,3.540840397,9.393333333,21.81283381,4,6,66.66666667,39,1,6.355,6.369643262,-0.014643262,00-0031236,Brandin,Cooks,12,B.Cooks
2019,REG,16,Mark Andrews,TE,BAL,6.544,3.678924005,9.501111111,38.65732369,6,9,66.66666667,93,2,5.253333333,4.910893203,0.342440131,00-0034753,Mark,Andrews,89,M.Andrews
2019,REG,16,Julio Jones,WR,ATL,6.452,1.943008065,14.91866667,58.39465581,10,15,66.66666667,166,0,3.791,3.161569802,0.629430198,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,16,Hunter Henry,TE,LAC,6.346666667,2.648786454,7.327142857,23.54480353,5,7,71.42857143,45,0,4.62,4.248889222,0.371110778,00-0033090,Hunter,Henry,86,H.Henry
2019,REG,16,Jarius Wright,WR,CAR,6.156,3.702602626,16.886,25.42153439,1,5,20,19,0,2.11,4.49789769,-2.38789769,00-0029572,Jarius,Wright,13,J.Wright
2019,REG,16,Diontae Johnson,WR,PIT,6.091111111,4.492109231,7.241111111,23.24677178,8,9,88.88888889,81,1,2.75125,2.946870158,-0.195620158,00-0035216,Diontae,Johnson,18,D.Johnson
2019,REG,16,Robert Woods,WR,LAR,6.087777778,2.953765505,9.565454545,40.72296617,8,11,72.72727273,117,0,4.46,3.646319066,0.813680934,00-0030431,Robert,Woods,17,R.Woods
2019,REG,16,Tajae Sharpe,WR,TEN,6.054,2.146699629,15.19833333,37.79113137,5,6,83.33333333,69,2,6.8,6.85801572,-0.05801572,00-0032778,Tajae,Sharpe,19,T.Sharpe
2019,REG,16,Tyler Eifert,TE,CIN,5.928571429,1.976108627,9.825,13.36461947,4,8,50,57,1,2.6725,2.633270323,0.039229677,00-0030549,Tyler,Eifert,85,T.Eifert
2019,REG,16,Albert Wilson,WR,MIA,5.92,3.653365556,2.85,3.96864867,7,7,100,79,0,8.435714286,9.270543195,-0.834828909,00-0030669,Albert,Wilson,15,A.Wilson
2019,REG,16,Russell Gage,WR,ATL,5.82,3.006773961,7.063333333,11.05892177,5,6,83.33333333,49,0,2.178,2.012620009,0.165379991,00-0034411,Russell,Gage,83,R.Gage
2019,REG,16,Amari Cooper,WR,DAL,5.82,2.136830511,9.435833333,25.24919166,4,12,33.33333333,24,0,0.8125,1.492639391,-0.680139391,00-0031544,Amari,Cooper,19,A.Cooper
2019,REG,16,Kenny Golladay,WR,DET,5.798181818,2.24904716,11.4475,55.50975876,6,12,50,66,1,4.253333333,4.318878888,-0.065545555,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,16,Javon Wims,WR,CHI,5.654285714,3.40136445,11.33444444,38.23749906,3,9,33.33333333,26,0,6.076666667,5.387644884,0.689021782,00-0034426,Javon,Wims,83,J.Wims
2019,REG,16,Dallas Goedert,TE,PHI,5.611818182,2.77396621,8.496666667,49.27508216,9,12,75,91,1,3.333333333,3.05467696,0.278656374,00-0034351,Dallas,Goedert,88,D.Goedert
2019,REG,16,DeAndre Hopkins,WR,HOU,5.58,3.346153817,4.316666667,18.64382378,5,9,55.55555556,23,0,2.112,3.379404391,-1.267404391,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,16,Allen Lazard,WR,GB,5.577777778,2.146558644,12.85222222,45.59142328,5,9,55.55555556,45,0,4.816,3.970668707,0.845331293,00-0034521,Allen,Lazard,13,A.Lazard
2019,REG,16,Greg Ward,WR,PHI,5.48,3.089455524,9.262,22.3806302,4,5,80,71,0,7.6875,5.005461903,2.682038097,00-0033733,Gregory,Ward,84,G.Ward
2019,REG,16,Odell Beckham,WR,CLE,5.41,2.262229519,18.79333333,38.81583477,4,6,66.66666667,44,1,4.43,2.745020808,1.684979192,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,16,DaeSean Hamilton,WR,DEN,5.326666667,3.359185133,6.436666667,17.25570797,6,6,100,65,1,4.396666667,4.545210799,-0.148544132,00-0034370,DaeSean,Hamilton,17,D.Hamilton
2019,REG,16,Justin Watson,WR,TB,5.255714286,2.504377504,15.278,25.70539245,5,10,50,43,1,1.814,2.599518935,-0.785518935,00-0034386,Justin,Watson,17,J.Watson
2019,REG,16,Alex Erickson,WR,CIN,5.17,2.668854281,7.155555556,10.95014623,6,9,66.66666667,55,0,1.76,1.134501754,0.625498246,00-0032543,Alex,Erickson,12,A.Erickson
2019,REG,16,Tyreek Hill,WR,KC,5.1675,5.329120825,10.492,24.80143722,5,5,100,72,0,3.908,3.877085312,0.030914688,00-0033040,Tyreek,Hill,10,T.Hill
2019,REG,16,Larry Fitzgerald,WR,ARI,5.163333333,1.942224776,5.63,19.59916451,4,7,57.14285714,48,1,9.8,5.284611003,4.515388997,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,16,Davante Adams,WR,GB,5.12,3.632182264,4.87125,30.72011352,13,16,81.25,116,0,5.119230769,4.599115614,0.520115155,00-0031381,Davante,Adams,17,D.Adams
2019,REG,16,Tyler Boyd,WR,CIN,5.053571429,3.071900472,8.963333333,22.86098075,9,15,60,128,2,5.43,4.453595888,0.976404112,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,16,Breshad Perriman,WR,TB,5.048333333,2.922577837,15.2225,30.73441575,7,12,58.33333333,102,0,3.87,3.922760385,-0.052760385,00-0032054,Breshad,Perriman,19,B.Perriman
2019,REG,16,Randall Cobb,WR,DAL,5.028571429,3.531935568,10.60857143,16.55925967,5,7,71.42857143,73,0,4.526,4.851635577,-0.325635577,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,16,Zach Ertz,TE,PHI,5.018,2.659027998,8.318333333,24.12043302,4,6,66.66666667,28,0,3.085,2.815824958,0.269175042,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,16,Kelvin Harmon,WR,WAS,4.968,2.143705508,7.486666667,14.35694196,5,6,83.33333333,58,0,4.04,2.232570836,1.807429164,00-0035297,Kelvin,Harmon,13,K.Harmon
2019,REG,16,Cameron Brate,TE,TB,4.96,3.162181506,4.814,4.049802305,2,5,40,17,0,4.88,6.130585026,-1.250585026,00-0031273,Cameron,Brate,84,C.Brate
2019,REG,16,John Ross,WR,CIN,4.787692308,2.357451511,21.04769231,46.52451881,6,13,46.15384615,84,0,2.306666667,1.621080613,0.685586054,00-0033460,John,Ross,11,J.Ross III
2019,REG,16,George Kittle,TE,SF,4.78,3.489011718,7.68,27.48870297,5,8,62.5,79,1,9.85,7.248937516,2.601062484,00-0033288,George,Kittle,85,G.Kittle
2019,REG,16,Jacob Hollister,TE,SEA,4.7725,3.217571386,7.27,15.99501302,5,6,83.33333333,64,0,5.612,4.93899448,0.67300552,00-0033387,Jacob,Hollister,48,J.Hollister
2019,REG,16,Austin Hooper,TE,ATL,4.7725,2.372508666,8.743333333,20.53389698,7,9,77.77777778,82,0,2.678571429,2.2277799,0.450791529,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,16,Isaiah Ford,WR,MIA,4.711666667,2.273259009,9.343333333,11.15200223,5,6,83.33333333,68,0,4.324,2.905471696,1.418528304,00-0033471,Isaiah,Ford,84,I.Ford
2019,REG,16,Julian Edelman,WR,NE,4.483333333,2.181187224,9.065,32.45807722,5,6,83.33333333,72,0,4.348,3.254927534,1.093072466,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,16,Courtland Sutton,WR,DEN,4.44,2.596044781,10.625,47.47330325,5,10,50,41,0,3.656,3.637943129,0.018056871,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,16,Cody Latimer,WR,NYG,4.432857143,2.441766018,7.818571429,17.55967659,5,7,71.42857143,44,1,3.646,3.438554086,0.207445914,00-0031344,Cody,Latimer,12,C.Latimer
2019,REG,16,Emmanuel Sanders,WR,SF,4.41,2.311343107,15.85333333,42.55737998,3,6,50,61,0,2.076666667,3.321588835,-1.244922168,00-0027685,Emmanuel,Sanders,17,E.Sanders
2019,REG,16,Stefon Diggs,WR,MIN,4.364,2.474416112,17.65,35.47881322,3,5,60,57,1,3.6,3.504107194,0.095892806,00-0031588,Stefon,Diggs,14,S.Diggs
2019,REG,16,Michael Thomas,WR,NO,4.309411765,2.243387186,10.36588235,61.72761665,12,17,70.58823529,136,1,3.5575,3.470996874,0.086503126,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,16,O.J. Howard,TE,TB,4.282,2.32669983,16.48857143,19.41953394,3,7,42.85714286,46,0,0.646666667,1.826517181,-1.179850514,00-0033879,O'Terrius,Howard,80,O.Howard
2019,REG,16,Seth DeValve,TE,JAX,4.245,2.673453336,4.423333333,12.08340922,3,6,50,45,0,10.89666667,8.897101935,1.999564732,00-0033080,Seth,DeValve,88,S.DeValve
2019,REG,16,Cole Beasley,WR,BUF,4.14,2.764827672,9.135,32.71164692,7,12,58.33333333,108,0,6.174285714,4.318744239,1.855541476,00-0029000,Cole,Beasley,10,C.Beasley
2019,REG,16,Greg Olsen,TE,CAR,4.105,1.242349906,14.702,22.13356618,2,5,40,33,0,5.725,5.389136104,0.335863896,00-0025418,Gregory,Olsen,88,G.Olsen
2019,REG,16,Michael Gallup,WR,DAL,4.080909091,1.570734414,17.72181818,43.46972907,5,11,45.45454545,98,0,3.598,2.731230351,0.866769649,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,16,Jarvis Landry,WR,CLE,3.957777778,2.93427875,5.274444444,16.34079174,7,9,77.77777778,74,0,4.742857143,3.232220006,1.510637137,00-0031382,Jarvis,Landry,80,J.Landry
